img_id,img_filename,y,split,place,place_filename,img_folder,img_name
7142,122.Harris_Sparrow/Harris_Sparrow_0046_116425.jpg,0,0,0,/f/forest/broadleaf/00001306.jpg,122.Harris_Sparrow,Harris_Sparrow_0046_116425.jpg
7144,122.Harris_Sparrow/Harris_Sparrow_0065_116435.jpg,0,0,0,/f/forest/broadleaf/00002687.jpg,122.Harris_Sparrow,Harris_Sparrow_0065_116435.jpg
7147,122.Harris_Sparrow/Harris_Sparrow_0088_116445.jpg,0,0,0,/f/forest/broadleaf/00002151.jpg,122.Harris_Sparrow,Harris_Sparrow_0088_116445.jpg
7151,123.Henslow_Sparrow/Henslow_Sparrow_0061_116751.jpg,0,0,0,/f/forest/broadleaf/00004622.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0061_116751.jpg
7152,123.Henslow_Sparrow/Henslow_Sparrow_0081_116755.jpg,0,0,0,/b/bamboo_forest/00001155.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0081_116755.jpg
7154,123.Henslow_Sparrow/Henslow_Sparrow_0096_116758.jpg,0,0,0,/b/bamboo_forest/00000444.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0096_116758.jpg
7157,123.Henslow_Sparrow/Henslow_Sparrow_0042_796595.jpg,0,0,0,/b/bamboo_forest/00002095.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0042_796595.jpg
7158,123.Henslow_Sparrow/Henslow_Sparrow_0113_116801.jpg,0,0,0,/b/bamboo_forest/00004574.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0113_116801.jpg
7161,123.Henslow_Sparrow/Henslow_Sparrow_0076_116810.jpg,0,0,0,/f/forest/broadleaf/00003088.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0076_116810.jpg
7163,123.Henslow_Sparrow/Henslow_Sparrow_0069_116832.jpg,0,0,0,/b/bamboo_forest/00002190.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0069_116832.jpg
7164,123.Henslow_Sparrow/Henslow_Sparrow_0018_116834.jpg,0,0,0,/f/forest/broadleaf/00002341.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0018_116834.jpg
7166,123.Henslow_Sparrow/Henslow_Sparrow_0083_116844.jpg,0,0,0,/f/forest/broadleaf/00000417.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0083_116844.jpg
7171,123.Henslow_Sparrow/Henslow_Sparrow_0027_796543.jpg,0,0,0,/b/bamboo_forest/00000678.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0027_796543.jpg
7178,123.Henslow_Sparrow/Henslow_Sparrow_0059_796569.jpg,0,0,0,/f/forest/broadleaf/00000222.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0059_796569.jpg
7179,123.Henslow_Sparrow/Henslow_Sparrow_0030_116890.jpg,0,0,0,/b/bamboo_forest/00000099.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0030_116890.jpg
7185,123.Henslow_Sparrow/Henslow_Sparrow_0037_796579.jpg,0,0,0,/b/bamboo_forest/00004890.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0037_796579.jpg
7186,123.Henslow_Sparrow/Henslow_Sparrow_0106_796580.jpg,0,0,0,/b/bamboo_forest/00004939.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0106_796580.jpg
7187,123.Henslow_Sparrow/Henslow_Sparrow_0023_796582.jpg,0,0,0,/f/forest/broadleaf/00003431.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0023_796582.jpg
7194,123.Henslow_Sparrow/Henslow_Sparrow_0031_796594.jpg,0,0,0,/b/bamboo_forest/00004543.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0031_796594.jpg
7195,123.Henslow_Sparrow/Henslow_Sparrow_0052_796599.jpg,0,0,0,/f/forest/broadleaf/00003576.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0052_796599.jpg
7197,123.Henslow_Sparrow/Henslow_Sparrow_0098_796601.jpg,0,0,0,/f/forest/broadleaf/00000209.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0098_796601.jpg
7200,123.Henslow_Sparrow/Henslow_Sparrow_0006_796607.jpg,0,0,0,/f/forest/broadleaf/00000471.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0006_796607.jpg
7201,123.Henslow_Sparrow/Henslow_Sparrow_0002_116930.jpg,0,0,0,/f/forest/broadleaf/00000635.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0002_116930.jpg
7202,123.Henslow_Sparrow/Henslow_Sparrow_0021_116931.jpg,0,0,0,/b/bamboo_forest/00002309.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0021_116931.jpg
7203,123.Henslow_Sparrow/Henslow_Sparrow_0107_796614.jpg,0,0,0,/b/bamboo_forest/00003670.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0107_796614.jpg
7205,123.Henslow_Sparrow/Henslow_Sparrow_0058_796616.jpg,0,0,0,/b/bamboo_forest/00002448.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0058_796616.jpg
7207,123.Henslow_Sparrow/Henslow_Sparrow_0087_116942.jpg,0,0,0,/f/forest/broadleaf/00002374.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0087_116942.jpg
7208,123.Henslow_Sparrow/Henslow_Sparrow_0085_116971.jpg,0,0,0,/f/forest/broadleaf/00003983.jpg,123.Henslow_Sparrow,Henslow_Sparrow_0085_116971.jpg
7211,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0020_117035.jpg,0,0,0,/b/bamboo_forest/00001903.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0020_117035.jpg
7214,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0007_795148.jpg,0,0,0,/b/bamboo_forest/00003062.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0007_795148.jpg
7215,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0063_795149.jpg,0,0,0,/b/bamboo_forest/00004979.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0063_795149.jpg
7216,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0034_795150.jpg,0,0,0,/f/forest/broadleaf/00001094.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0034_795150.jpg
7217,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0015_795152.jpg,0,0,0,/f/forest/broadleaf/00003418.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0015_795152.jpg
7218,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0089_795154.jpg,0,0,0,/b/bamboo_forest/00004063.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0089_795154.jpg
7220,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0060_795160.jpg,0,0,0,/f/forest/broadleaf/00002304.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0060_795160.jpg
7221,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0045_795162.jpg,0,0,0,/f/forest/broadleaf/00001551.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0045_795162.jpg
7227,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0003_795175.jpg,0,0,0,/f/forest/broadleaf/00002394.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0003_795175.jpg
7229,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0056_795178.jpg,0,0,0,/b/bamboo_forest/00000778.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0056_795178.jpg
7230,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0068_795180.jpg,0,0,0,/b/bamboo_forest/00001105.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0068_795180.jpg
7232,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0099_795182.jpg,0,0,0,/f/forest/broadleaf/00003808.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0099_795182.jpg
7234,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0071_795185.jpg,0,0,0,/b/bamboo_forest/00003418.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0071_795185.jpg
7235,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0032_795186.jpg,0,0,0,/b/bamboo_forest/00003958.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0032_795186.jpg
7238,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0084_795189.jpg,0,0,0,/b/bamboo_forest/00001880.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0084_795189.jpg
7243,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0078_117052.jpg,0,0,0,/b/bamboo_forest/00000934.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0078_117052.jpg
7245,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0040_117088.jpg,0,0,0,/b/bamboo_forest/00003284.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0040_117088.jpg
7248,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0043_795213.jpg,0,0,0,/b/bamboo_forest/00004277.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0043_795213.jpg
7250,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0081_795215.jpg,0,0,0,/b/bamboo_forest/00003280.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0081_795215.jpg
7254,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0016_795223.jpg,0,0,0,/f/forest/broadleaf/00001266.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0016_795223.jpg
7256,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0072_795230.jpg,0,0,0,/b/bamboo_forest/00003266.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0072_795230.jpg
7259,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0064_795235.jpg,0,0,0,/f/forest/broadleaf/00001339.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0064_795235.jpg
7260,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0021_117105.jpg,0,0,0,/b/bamboo_forest/00000648.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0021_117105.jpg
7264,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0073_117127.jpg,0,0,0,/f/forest/broadleaf/00002532.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0073_117127.jpg
7265,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0067_117146.jpg,0,0,0,/b/bamboo_forest/00001611.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0067_117146.jpg
7267,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0022_117039.jpg,0,0,0,/b/bamboo_forest/00000067.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0022_117039.jpg
7268,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0070_795135.jpg,0,0,1,/o/ocean/00003330.jpg,124.Le_Conte_Sparrow,Le_Conte_Sparrow_0070_795135.jpg
7270,125.Lincoln_Sparrow/Lincoln_Sparrow_0108_117773.jpg,0,0,0,/b/bamboo_forest/00003531.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0108_117773.jpg
7272,125.Lincoln_Sparrow/Lincoln_Sparrow_0110_117264.jpg,0,0,1,/l/lake/natural/00001725.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0110_117264.jpg
7274,125.Lincoln_Sparrow/Lincoln_Sparrow_0119_117270.jpg,0,0,0,/b/bamboo_forest/00003620.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0119_117270.jpg
7275,125.Lincoln_Sparrow/Lincoln_Sparrow_0059_117271.jpg,0,0,0,/b/bamboo_forest/00002218.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0059_117271.jpg
7278,125.Lincoln_Sparrow/Lincoln_Sparrow_0036_117280.jpg,0,0,0,/b/bamboo_forest/00003434.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0036_117280.jpg
7285,125.Lincoln_Sparrow/Lincoln_Sparrow_0057_117334.jpg,0,0,0,/f/forest/broadleaf/00003061.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0057_117334.jpg
7286,125.Lincoln_Sparrow/Lincoln_Sparrow_0128_117851.jpg,0,0,0,/f/forest/broadleaf/00001906.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0128_117851.jpg
7287,125.Lincoln_Sparrow/Lincoln_Sparrow_0070_117342.jpg,0,0,0,/b/bamboo_forest/00001136.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0070_117342.jpg
7288,125.Lincoln_Sparrow/Lincoln_Sparrow_0090_117857.jpg,0,0,0,/f/forest/broadleaf/00004930.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0090_117857.jpg
7294,125.Lincoln_Sparrow/Lincoln_Sparrow_0046_117405.jpg,0,0,0,/f/forest/broadleaf/00001766.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0046_117405.jpg
7295,125.Lincoln_Sparrow/Lincoln_Sparrow_0079_117919.jpg,0,0,0,/b/bamboo_forest/00002870.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0079_117919.jpg
7296,125.Lincoln_Sparrow/Lincoln_Sparrow_0109_117940.jpg,0,0,0,/f/forest/broadleaf/00001946.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0109_117940.jpg
7298,125.Lincoln_Sparrow/Lincoln_Sparrow_0072_117951.jpg,0,0,0,/b/bamboo_forest/00000135.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0072_117951.jpg
7301,125.Lincoln_Sparrow/Lincoln_Sparrow_0038_117461.jpg,0,0,0,/f/forest/broadleaf/00000135.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0038_117461.jpg
7305,125.Lincoln_Sparrow/Lincoln_Sparrow_0058_117503.jpg,0,0,0,/f/forest/broadleaf/00001926.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0058_117503.jpg
7307,125.Lincoln_Sparrow/Lincoln_Sparrow_0042_117507.jpg,0,0,0,/b/bamboo_forest/00001442.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0042_117507.jpg
7308,125.Lincoln_Sparrow/Lincoln_Sparrow_0063_117509.jpg,0,0,0,/f/forest/broadleaf/00000235.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0063_117509.jpg
7312,125.Lincoln_Sparrow/Lincoln_Sparrow_0009_117535.jpg,0,0,0,/b/bamboo_forest/00001159.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0009_117535.jpg
7318,125.Lincoln_Sparrow/Lincoln_Sparrow_0088_117634.jpg,0,0,0,/b/bamboo_forest/00004727.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0088_117634.jpg
7322,125.Lincoln_Sparrow/Lincoln_Sparrow_0040_117721.jpg,0,0,0,/f/forest/broadleaf/00003197.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0040_117721.jpg
7323,125.Lincoln_Sparrow/Lincoln_Sparrow_0115_117216.jpg,0,0,0,/b/bamboo_forest/00003888.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0115_117216.jpg
7325,125.Lincoln_Sparrow/Lincoln_Sparrow_0032_117747.jpg,0,0,0,/b/bamboo_forest/00002731.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0032_117747.jpg
7327,125.Lincoln_Sparrow/Lincoln_Sparrow_0022_117759.jpg,0,0,0,/f/forest/broadleaf/00002448.jpg,125.Lincoln_Sparrow,Lincoln_Sparrow_0022_117759.jpg
7332,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0079_796934.jpg,0,0,0,/f/forest/broadleaf/00003482.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0079_796934.jpg
7334,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0033_118024.jpg,0,0,0,/f/forest/broadleaf/00000513.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0033_118024.jpg
7337,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0013_796942.jpg,0,0,0,/f/forest/broadleaf/00002853.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0013_796942.jpg
7343,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0030_118064.jpg,0,0,0,/f/forest/broadleaf/00003204.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0030_118064.jpg
7345,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0019_118066.jpg,0,0,0,/b/bamboo_forest/00000083.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0019_118066.jpg
7348,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0055_796937.jpg,0,0,0,/b/bamboo_forest/00001416.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0055_796937.jpg
7359,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0071_796946.jpg,0,0,0,/b/bamboo_forest/00004630.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0071_796946.jpg
7362,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0064_117965.jpg,0,0,0,/b/bamboo_forest/00000373.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0064_117965.jpg
7363,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0056_117974.jpg,0,0,0,/f/forest/broadleaf/00003262.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0056_117974.jpg
7364,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0018_118011.jpg,0,0,0,/b/bamboo_forest/00000831.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0018_118011.jpg
7367,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0074_796901.jpg,0,0,0,/b/bamboo_forest/00000861.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0074_796901.jpg
7368,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0051_796902.jpg,0,0,0,/f/forest/broadleaf/00000704.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0051_796902.jpg
7370,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0022_796905.jpg,0,0,0,/b/bamboo_forest/00004343.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0022_796905.jpg
7371,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0014_796906.jpg,0,0,0,/b/bamboo_forest/00001295.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0014_796906.jpg
7373,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0002_796908.jpg,0,0,0,/b/bamboo_forest/00003883.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0002_796908.jpg
7375,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0017_796910.jpg,0,0,0,/b/bamboo_forest/00004245.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0017_796910.jpg
7377,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0067_796912.jpg,0,0,0,/b/bamboo_forest/00000445.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0067_796912.jpg
7378,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0077_796913.jpg,0,0,0,/b/bamboo_forest/00003413.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0077_796913.jpg
7380,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0062_796919.jpg,0,0,0,/f/forest/broadleaf/00000289.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0062_796919.jpg
7381,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0038_796920.jpg,0,0,0,/b/bamboo_forest/00003522.jpg,126.Nelson_Sharp_tailed_Sparrow,Nelson_Sharp_Tailed_Sparrow_0038_796920.jpg
7390,127.Savannah_Sparrow/Savannah_Sparrow_0064_119316.jpg,0,0,0,/f/forest/broadleaf/00002464.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0064_119316.jpg
7392,127.Savannah_Sparrow/Savannah_Sparrow_0079_118817.jpg,0,0,0,/b/bamboo_forest/00002600.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0079_118817.jpg
7393,127.Savannah_Sparrow/Savannah_Sparrow_0124_118820.jpg,0,0,0,/b/bamboo_forest/00002125.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0124_118820.jpg
7399,127.Savannah_Sparrow/Savannah_Sparrow_0033_118871.jpg,0,0,0,/b/bamboo_forest/00002643.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0033_118871.jpg
7401,127.Savannah_Sparrow/Savannah_Sparrow_0045_119398.jpg,0,0,0,/f/forest/broadleaf/00004629.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0045_119398.jpg
7407,127.Savannah_Sparrow/Savannah_Sparrow_0008_118929.jpg,0,0,0,/b/bamboo_forest/00002012.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0008_118929.jpg
7410,127.Savannah_Sparrow/Savannah_Sparrow_0011_119459.jpg,0,0,0,/f/forest/broadleaf/00003012.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0011_119459.jpg
7414,127.Savannah_Sparrow/Savannah_Sparrow_0022_118989.jpg,0,0,0,/b/bamboo_forest/00001163.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0022_118989.jpg
7416,127.Savannah_Sparrow/Savannah_Sparrow_0067_118491.jpg,0,0,0,/f/forest/broadleaf/00000076.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0067_118491.jpg
7417,127.Savannah_Sparrow/Savannah_Sparrow_0054_120057.jpg,0,0,0,/b/bamboo_forest/00001029.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0054_120057.jpg
7419,127.Savannah_Sparrow/Savannah_Sparrow_0094_119040.jpg,0,0,0,/f/forest/broadleaf/00004082.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0094_119040.jpg
7420,127.Savannah_Sparrow/Savannah_Sparrow_0014_120072.jpg,0,0,0,/f/forest/broadleaf/00000676.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0014_120072.jpg
7426,127.Savannah_Sparrow/Savannah_Sparrow_0091_120630.jpg,0,0,0,/f/forest/broadleaf/00003013.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0091_120630.jpg
7427,127.Savannah_Sparrow/Savannah_Sparrow_0052_118583.jpg,0,0,0,/f/forest/broadleaf/00000239.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0052_118583.jpg
7429,127.Savannah_Sparrow/Savannah_Sparrow_0029_119621.jpg,0,0,0,/f/forest/broadleaf/00001624.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0029_119621.jpg
7430,127.Savannah_Sparrow/Savannah_Sparrow_0118_118603.jpg,0,0,0,/f/forest/broadleaf/00001016.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0118_118603.jpg
7432,127.Savannah_Sparrow/Savannah_Sparrow_0116_118108.jpg,0,0,0,/b/bamboo_forest/00000753.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0116_118108.jpg
7433,127.Savannah_Sparrow/Savannah_Sparrow_0080_118120.jpg,0,0,0,/b/bamboo_forest/00001840.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0080_118120.jpg
7438,127.Savannah_Sparrow/Savannah_Sparrow_0017_119171.jpg,0,0,0,/f/forest/broadleaf/00001489.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0017_119171.jpg
7444,127.Savannah_Sparrow/Savannah_Sparrow_0137_119757.jpg,0,0,0,/f/forest/broadleaf/00000365.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0137_119757.jpg
7445,127.Savannah_Sparrow/Savannah_Sparrow_0061_119783.jpg,0,0,0,/f/forest/broadleaf/00001475.jpg,127.Savannah_Sparrow,Savannah_Sparrow_0061_119783.jpg
7448,128.Seaside_Sparrow/Seaside_Sparrow_0015_796500.jpg,0,0,0,/f/forest/broadleaf/00002908.jpg,128.Seaside_Sparrow,Seaside_Sparrow_0015_796500.jpg
7453,128.Seaside_Sparrow/Seaside_Sparrow_0050_796508.jpg,0,0,0,/f/forest/broadleaf/00001771.jpg,128.Seaside_Sparrow,Seaside_Sparrow_0050_796508.jpg
7455,128.Seaside_Sparrow/Seaside_Sparrow_0027_796512.jpg,0,0,0,/b/bamboo_forest/00004763.jpg,128.Seaside_Sparrow,Seaside_Sparrow_0027_796512.jpg
7459,128.Seaside_Sparrow/Seaside_Sparrow_0005_796516.jpg,0,0,0,/f/forest/broadleaf/00000049.jpg,128.Seaside_Sparrow,Seaside_Sparrow_0005_796516.jpg
7460,128.Seaside_Sparrow/Seaside_Sparrow_0025_796518.jpg,0,0,0,/b/bamboo_forest/00003341.jpg,128.Seaside_Sparrow,Seaside_Sparrow_0025_796518.jpg
7461,128.Seaside_Sparrow/Seaside_Sparrow_0071_796519.jpg,0,0,0,/f/forest/broadleaf/00001861.jpg,128.Seaside_Sparrow,Seaside_Sparrow_0071_796519.jpg
7462,128.Seaside_Sparrow/Seaside_Sparrow_0047_796520.jpg,0,0,0,/b/bamboo_forest/00002313.jpg,128.Seaside_Sparrow,Seaside_Sparrow_0047_796520.jpg
7464,128.Seaside_Sparrow/Seaside_Sparrow_0051_796522.jpg,0,0,0,/f/forest/broadleaf/00001788.jpg,128.Seaside_Sparrow,Seaside_Sparrow_0051_796522.jpg
7465,128.Seaside_Sparrow/Seaside_Sparrow_0023_796525.jpg,0,0,0,/f/forest/broadleaf/00002759.jpg,128.Seaside_Sparrow,Seaside_Sparrow_0023_796525.jpg
7467,128.Seaside_Sparrow/Seaside_Sparrow_0042_796528.jpg,0,0,0,/f/forest/broadleaf/00001567.jpg,128.Seaside_Sparrow,Seaside_Sparrow_0042_796528.jpg
7468,128.Seaside_Sparrow/Seaside_Sparrow_0041_796529.jpg,0,0,0,/f/forest/broadleaf/00002305.jpg,128.Seaside_Sparrow,Seaside_Sparrow_0041_796529.jpg
7471,128.Seaside_Sparrow/Seaside_Sparrow_0067_796532.jpg,0,0,0,/f/forest/broadleaf/00004245.jpg,128.Seaside_Sparrow,Seaside_Sparrow_0067_796532.jpg
7474,128.Seaside_Sparrow/Seaside_Sparrow_0002_796536.jpg,0,0,0,/f/forest/broadleaf/00001561.jpg,128.Seaside_Sparrow,Seaside_Sparrow_0002_796536.jpg
7480,128.Seaside_Sparrow/Seaside_Sparrow_0045_120696.jpg,0,0,0,/f/forest/broadleaf/00003498.jpg,128.Seaside_Sparrow,Seaside_Sparrow_0045_120696.jpg
